doc_id,text
9627,"I've been avoiding it. November was pretty much the most unproductive month I've had since starting my 25 Before 25 list because well, I was really busy. Let's break the month down week by week shall we?"
9628,JD: One of the great shames of growing up in Northern Ireland in the 1960s-1980s was the way that everything cultural was politicised.
9629,“How’s your son who plays the violin?!?!”
9630,"Ink: Adirondack Espresso, Memento Tuxedo black, Rubber Stampede chocolate brown ink (for distressing), Versamark (for embossing)"
9631,is in the air; it definitely was in my step this morning when I got out of bed and treaded footfall to the shower. I could of whistled a merry air a lá Seven Dwarves (whistle while you work) but I was thinking of fame and how Andy Warhol (American Pop Artist) stated in the 1960s that ’ in the future everyone will be famous for fifteen minutes.’
9632,"The gathering of the souls for birth,"
9633,Size 5mm (H/8) hook
9634,"In his book, Earth in the Balance, Gore suggests that we return to the worship of nature and upholds various nature worshipping sects and Native American religions as a model:"
9635,Source: Los Angeles Times
9636,add 2 cups half and half (I used fat free)
9637,Mom: He’s not going to turn off his computer every time.
9638,"Snooki has almost 3 MILLION followers, Pauly & Vinny have like 1.5 MILLION each."
9639,Light for stock room.
9640,I decided to make a bright background as we definitely need something cheery with the horrible cold weather we have at the moment - my winter woollies are back on!
9641,"‘Voola mon shoe, Mr Pearse.’"
9642,"In her heart, as it broke at the unfairness of a situation beyond all control...."
9643,"Same thing: he calls me when the date is over. This time he has noise on in the background so loud that I had to comment. It sounded like porn. “Is that porn?” “Yes. I can’t turn the volume down.” And continued his conversation. I tried to go with the flow. Shush don’t judge. But the screaming kept me very unfocused. Doesn’t bother to pause it or anything that might make sense. So, I simply say “Is she screaming?” Quiet, then in a very breathy voice says yes. Nice! “Are you jerking off?” In shorter breaths says “I’m thinking about your ass!” Then cums. I naturally hang up, not because I don’t like a little phone sex. I just like to know that I’m gonna be participating. He continued to call me all night long."
9644,"This is an issue that is really important to me. I already did a case-specific piece about Whole Foods fat punishment program, I am working with my publicist to do more corporate talks about this, and today I want to talk about it from a more global perspective."
